mean_traffic,n_occurrences
0.001680034794844687,0
0.0006950602401047945,0
0.0016772111412137747,0
0.0011899863602593541,0
0.0006655663019046187,0
0.0007229543407447636,0
0.0006842119037173688,0
0.001055724686011672,0
0.0028648297302424908,0
0.000667376967612654,0
0.0015624722000211477,0
0.0014538316754624248,0
0.0024673982989042997,0
0.0012884634779766202,0
0.002168003935366869,0
0.001945504336617887,0
0.002812797436490655,0
0.0013650816399604082,0
0.002141305012628436,0
0.005622856318950653,0
0.004342030733823776,0
0.0036430787295103073,0
0.004404815845191479,0
0.08337060362100601,0
0.10925734788179398,0
0.3499399423599243,0
0.5018600225448608,0
32.9555778503418,24
0.485151082277298,2
9.389239311218262,35
0.5613813400268555,0
0.1471167802810669,0
0.03148413076996803,0
0.018647832795977592,0
0.051121827214956284,0
0.1328394114971161,0
0.0238649845123291,0
0.0020138679537922144,0
0.0020324604120105505,0
0.012224475853145123,0
0.01910819672048092,0
0.012259375303983688,0
0.0148678133264184,0
0.010384894907474518,0
0.0053083025850355625,0
0.004006940871477127,0
0.0027125151827931404,0
0.0036773178726434708,0
0.005583032034337521,0
0.0031856875866651535,0
0.004567704163491726,0
0.0020120383705943823,0
0.0012428151676431298,0
0.0022586635313928127,0
0.0009254333563148975,0
0.0008346423855982721,0
0.00082199223106727,0
0.00046589283738285303,0
0.0004009255499113351,0
0.0009834531228989363,0
0.0008036646759137511,0
0.0010843942873179913,0
0.003414915408939123,0
0.001871844520792365,0
0.0028577090706676245,0
0.0018592498963698745,0
0.0018747826106846333,0
0.002393655478954315,0
0.001704734400846064,0
0.0017707267543300986,0
0.0011946521699428558,0
0.003804159816354513,0
0.0050509157590568066,0
0.0050436765886843204,0
0.0032539935782551765,0
0.005204955115914345,0
0.10886260122060776,0
0.14132599532604218,0
0.2954429090023041,0
18.098373413085938,0
0.12252731621265411,2
0.11042676866054535,0
0.23369784653186798,0
0.26790791749954224,0
0.1297997534275055,0
0.017128027975559235,0
0.0341363288462162,0
0.21003374457359314,0
0.09025240689516068,0
0.002313221339136362,0
0.0019893276039510965,0
0.0023022592067718506,0
0.00759523781016469,0
0.017043376341462135,0
0.015414849855005741,0
0.014725295826792717,0
0.010495973750948906,0
0.009606652893126011,0
0.019650103524327278,0
0.01728380098938942,0
0.0153428316116333,0
0.012854626402258873,0
0.00487404502928257,0
0.006073501892387867,0
0.0028744880110025406,0
0.0016906458185985684,0
0.004538774024695158,0
0.0009738249937072396,0
0.0010844679782167077,0
0.0007545528351329267,0
0.00035697960993275046,0
0.0004532880848273635,0
0.0011742834467440844,0
0.0004651779308915138,0
0.01011613942682743,0
0.007864580489695072,0
0.002041403204202652,0
0.0008288311073556542,0
0.002182746771723032,0
0.0016096370527520776,0
0.0012074309634044766,0
0.001029092469252646,0
0.0012793827336281538,0
0.0015838471008464694,0
0.010326421819627285,0
0.005210751201957464,0
0.0033834786154329777,0
0.0030528302304446697,0
0.0043442281894385815,0
0.14694060385227203,0
0.13437122106552124,0
0.2048894315958023,0
0.5256942510604858,0
0.0,1
0.17837661504745483,0
0.16989202797412872,0
0.10950648039579391,0
0.10307077318429947,0
0.1030149757862091,0
0.01088362094014883,0
0.001527810818515718,0
0.021366866305470467,0
0.068669393658638,0
0.004698827862739563,0
0.00031976995524019003,0
0.001462506945244968,0
0.011116817593574524,0
0.009193127043545246,0
0.01186994556337595,0
0.009726542979478836,0
0.01946849748492241,0
0.014983913861215115,0
0.011812681332230568,0
0.011206641793251038,0
0.011730516329407692,0
0.027288824319839478,0
0.04237169027328491,0
0.020832231268286705,0
0.005213096272200346,0
0.003243380691856146,0
0.005117689725011587,0
0.00957041047513485,0
0.00193509878590703,0
0.00039449011092074215,0
0.00017425735131837428,0
0.0006047702045179904,0
0.0009352464694529772,0
0.000846145034302026,0
0.0018228677799925208,0
0.002099214121699333,0
0.0005435996572487056,0
0.0015966903883963823,0
0.0010924977250397205,0
0.0009750464232638478,0
0.0007396924193017185,0
0.0015165630029514432,0
0.002208577236160636,0
0.005649339407682419,0
0.013606807217001915,0
0.010977496393024921,0
0.01076721865683794,0
0.004692703951150179,0
0.004422065801918507,0
0.05086769536137581,0
0.17558784782886505,0
0.16936005651950836,0
0.31632518768310547,0
9.510834693908691,0
0.004369969945400953,0
0.07097218930721283,0
0.581832766532898,0
5.51101541519165,0
0.06030058488249779,0
0.04973303899168968,0
0.05159425735473633,1
0.002553787315264344,0
0.001424457528628409,0
0.0010486743412911892,0
0.005452351178973913,0
0.017402485013008118,0
0.0020176847465336323,0
0.0011251000687479973,0
0.023239392787218094,0
0.017384134232997894,0
0.02160242572426796,0
