date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2023-12-19,-74.3,-178.9,440203000,0.1305,0
2023-12-19,-74.3,-178.7,440203000,0.1644,0
2023-12-19,-74.3,-178.6,440203000,0.2016,0
2023-12-19,-74.3,-178.8,440203000,0.2024,0
2023-12-19,-74.2,-178.7,440203000,0.1049,0
2023-12-19,-74.2,-178.8,440203000,0.1944,0
2023-12-19,-74.2,-178.6,440203000,0.8672,0.5697
2023-12-19,-74.2,-112.8,770576305,1.4927,0
2023-12-19,-74.2,-112.5,770576305,2.2338,0
2023-12-19,-74.2,-112.7,770576305,0.9458,0
2023-12-19,-74.1,-178.8,440203000,0.103,0
2023-12-19,-74.1,-178.9,440203000,0.1975,0
2023-12-19,-74.1,-179,440203000,0.2988,0
2023-12-19,-74.1,-112.7,665111129,0.2516,0
2023-12-19,-74.1,-112.6,665111129,0.1833,0
2023-12-19,-74.1,-112.9,665111129,0.3797,0
2023-12-19,-74.1,-112.8,665111129,0.2327,0
2023-12-19,-74.1,-112.8,770576305,0.5005,0
2023-12-19,-74.1,-112.6,770576305,8.7866,7.0066
2023-12-19,-74.1,-112.5,770576305,2.1149,1.3875
2023-12-19,-74.1,-112.9,770576305,9.01,1.9863
2023-12-19,-74.1,-112.7,770576305,1.6836,1.2591
2023-12-19,-74,-178.9,440203000,0.2502,0
2023-12-19,-74,-179,440203000,0.3013,0
2023-12-19,-74,-112.5,665111129,3.3686,3.0177
2023-12-19,-74,-112.4,665111129,5.9661,4.2347
2023-12-19,-74,-113,665111129,0.1836,0
2023-12-19,-74,-112.6,665111129,2.9483,2.6336
2023-12-19,-74,-112.8,665111129,3.0397,2.5652
2023-12-19,-74,-112.3,665111129,0.2633,0.2633
2023-12-19,-74,-112.7,665111129,2.8166,2.5519
2023-12-19,-74,-112.9,665111129,3.1297,2.1305
2023-12-19,-73.9,-178.9,440203000,0.0802,0
2023-12-19,-73.9,-178.8,440203000,0.4852,0
2023-12-19,-73.9,-112.4,665111129,0.3008,0
2023-12-19,-73.9,-112.7,665111129,0.2116,0
2023-12-19,-73.9,-112.6,665111129,0.2838,0
2023-12-19,-73.9,-112.5,665111129,0.4394,0
2023-12-19,-73.8,-178.8,440203000,0.5811,0
2023-12-19,-73.8,-178.9,440203000,0.1005,0
2023-12-19,-73.7,-178.7,440203000,0.0825,0
2023-12-19,-73.7,-178.8,440203000,0.4175,0
2023-12-19,-73.6,-178.8,440203000,0.3152,0
2023-12-19,-73.6,-178.7,440203000,0.2019,0
2023-12-19,-73.5,-178.7,440203000,0.1525,0
2023-12-19,-73.5,-178.8,440203000,0.3658,0
2023-12-19,-73.4,-178.7,440203000,0.1136,0
2023-12-19,-73.4,-178.8,440203000,0.3838,0
2023-12-19,-73.4,-178.3,441864000,0.2325,0
2023-12-19,-73.3,-178.7,440203000,0.3874,0
2023-12-19,-73.3,-179,440203000,0.0166,0
2023-12-19,-73.3,-178.8,440203000,0.1477,0
2023-12-19,-73.3,-178.9,440203000,0.1686,0
2023-12-19,-73.3,-178.6,440203000,0.0652,0
2023-12-19,-73.3,-178.2,441864000,0.3405,0
2023-12-19,-73.3,-178.1,441864000,0.2508,0
2023-12-19,-73.3,-178.3,441864000,0.2002,0
2023-12-19,-73.2,-179.1,440203000,0.4913,0
2023-12-19,-73.2,-179.3,440203000,0.1694,0
2023-12-19,-73.2,-178.9,440203000,0.1616,0
2023-12-19,-73.2,-178.4,440203000,0.1638,0
2023-12-19,-73.2,-178.6,440203000,0.0316,0
2023-12-19,-73.2,-179,440203000,0.3777,0
2023-12-19,-73.2,-179.4,440203000,0.3663,0
2023-12-19,-73.2,-178.8,440203000,0.1683,0
2023-12-19,-73.2,-178.3,440203000,0.1225,0
2023-12-19,-73.2,-178.7,440203000,0.0486,0
2023-12-19,-73.2,-179.2,440203000,0.1641,0
2023-12-19,-73.2,-179.5,440203000,0.2166,0
2023-12-19,-73.2,-178.5,440203000,0.5874,0
2023-12-19,-73.2,-178,441864000,0.3994,0
2023-12-19,-73.2,-177.8,441864000,0.1505,0
2023-12-19,-73.2,-178.1,441864000,0.1941,0
2023-12-19,-73.2,-177.9,441864000,0.4477,0
2023-12-19,-73.2,178.3,770576483,0.1155,0
2023-12-19,-73.2,178.4,770576483,0.3788,0
2023-12-19,-73.2,178.7,770576483,0.2505,0
2023-12-19,-73.2,178.5,770576483,0.3377,0
2023-12-19,-73.2,178.6,770576483,0.4658,0
2023-12-19,-73.1,-177.7,224623000,20.4174,0
2023-12-19,-73.1,-177.6,224623000,0.0169,0
2023-12-19,-73.1,-178.1,440203000,0.0669,0
2023-12-19,-73.1,-179.6,440203000,0.6644,0
2023-12-19,-73.1,-179.3,440203000,0.0219,0
2023-12-19,-73.1,-179.1,440203000,0.0333,0
2023-12-19,-73.1,-178.2,440203000,0.3775,0
2023-12-19,-73.1,-179.2,440203000,0.3161,0
2023-12-19,-73.1,-179.4,440203000,0.2761,0
2023-12-19,-73.1,-179.9,440203000,0.2561,0
2023-12-19,-73.1,-179.5,440203000,0.2388,0
2023-12-19,-73.1,-179.7,440203000,0.4633,0
2023-12-19,-73.1,-179.8,440203000,0.3966,0
2023-12-19,-73.1,-177.6,441864000,0.7202,0.2266
2023-12-19,-73.1,-177.1,441864000,0.05,0
2023-12-19,-73.1,-177.2,441864000,0.4694,0.218
2023-12-19,-73.1,-177.7,441864000,0.5183,0.4322
2023-12-19,-73.1,-177.8,441864000,0.3994,0
2023-12-19,-73.1,-177.3,441864000,0.1155,0.0991
2023-12-19,-73.1,178.1,770576483,0.4202,0
2023-12-19,-73.1,177.9,770576483,0.23,0
2023-12-19,-73.1,178,770576483,0.2458,0
2023-12-19,-73.1,178.3,770576483,0.1516,0
2023-12-19,-73.1,178.2,770576483,0.55,0
2023-12-19,-73,-177.5,224623000,0.2658,0
2023-12-19,-73,-177,224623000,0.0824,0
2023-12-19,-73,-177.6,224623000,0.2669,0
2023-12-19,-73,-177.1,224623000,0.2316,0
2023-12-19,-73,-177.2,224623000,0.1661,0
2023-12-19,-73,177.4,273252010,0.5188,0.5188
2023-12-19,-73,177.2,273252010,0.3819,0.0652
2023-12-19,-73,177.3,273252010,0.3333,0.1497
2023-12-19,-73,178,273252010,0.2824,0
2023-12-19,-73,178.5,273252010,0.1497,0.0836
2023-12-19,-73,178.4,273252010,0.8161,0.5336
2023-12-19,-73,177.5,273252010,0.7311,0.7311
2023-12-19,-73,178.2,273252010,0.2994,0.2994
2023-12-19,-73,177.6,273252010,0.7522,0.7263
2023-12-19,-73,176.9,273252010,0.4147,0.4147
2023-12-19,-73,178.3,273252010,0.1836,0.1836
2023-12-19,-73,177.8,273252010,1.7586,1.6422
2023-12-19,-73,178.1,273252010,0.2844,0.05
2023-12-19,-73,177.9,273252010,0.55,0.2977
2023-12-19,-73,177,273252010,0.4958,0.4958
2023-12-19,-73,177.7,273252010,1.0233,0.4416
2023-12-19,-73,177.1,273252010,0.5222,0.3213
2023-12-19,-73,-179.7,440203000,0.03,0
2023-12-19,-73,-179.9,440203000,0.5205,0
2023-12-19,-73,-180,440203000,0.228,0.1333
2023-12-19,-73,-179.8,440203000,0.0377,0
2023-12-19,-73,-177.6,441864000,2.2633,2.083
2023-12-19,-73,-177.4,441864000,1.6019,1.3522
2023-12-19,-73,-177.1,441864000,1.3336,1.0113
2023-12-19,-73,-177.3,441864000,1.7541,1.2872
2023-12-19,-73,-177.5,441864000,3.6999,3.1683
2023-12-19,-73,-177.2,441864000,2.8488,2.348
2023-12-19,-73,-177.7,441864000,0.5666,0.5666
2023-12-19,-73,177.9,512027000,0.2969,0
2023-12-19,-73,177.8,512027000,1.3838,0.2477
2023-12-19,-73,178.3,512027000,1.7091,1.7091
2023-12-19,-73,177.6,512027000,0.6655,0
2023-12-19,-73,178.1,512027000,0.7361,0.3547
2023-12-19,-73,178.2,512027000,2.4069,2.0394
2023-12-19,-73,177.7,512027000,2.8702,0.6836
2023-12-19,-73,177.7,770576483,0.3486,0.0966
2023-12-19,-73,177.9,770576483,0.2033,0
2023-12-19,-73,177.8,770576483,0.8261,0.2666
2023-12-19,-72.9,-176.9,224623000,2.6999,1.7494
2023-12-19,-72.9,-177,224623000,2.5124,1.8941
2023-12-19,-72.9,-177.5,224623000,4.1461,2.5258
2023-12-19,-72.9,-177.2,224623000,1.2444,0.1522
2023-12-19,-72.9,-177.3,224623000,1.5352,0.4013
2023-12-19,-72.9,-177.1,224623000,1.9472,1.1241
2023-12-19,-72.9,-177.6,224623000,1.918,1.2491
2023-12-19,-72.9,-177.4,224623000,2.7158,0.9841
2023-12-19,-72.9,-176.8,224623000,0.685,0
2023-12-19,-72.9,178.7,273252010,1.7663,1.7663
2023-12-19,-72.9,178.5,273252010,0.6011,0.3002
2023-12-19,-72.9,178.9,273252010,0.2994,0.2994
2023-12-19,-72.9,178.4,273252010,0.15,0.0988
2023-12-19,-72.9,178.8,273252010,1,1
2023-12-19,-72.9,178.6,273252010,0.7672,0.735
2023-12-19,-72.9,-177.1,441864000,1.7663,1.3155
2023-12-19,-72.9,-177.4,441864000,2.8644,2.8644
2023-12-19,-72.9,-177.2,441864000,0.2166,0.2166
2023-12-19,-72.9,178,512027000,1.3113,0.0666
2023-12-19,-72.9,178.2,512027000,4.6963,2.4519
2023-12-19,-72.9,178.1,512027000,7.1841,5.3272
2023-12-19,-72.9,177.9,512027000,0.7369,0.2605
2023-12-19,-72.9,177.9,770576483,0.5172,0.2505
2023-12-19,-72.9,177.4,770576483,0.2325,0.2325
2023-12-19,-72.9,177.3,770576483,0.3105,0.2638
2023-12-19,-72.9,177.5,770576483,0.1827,0.1827
2023-12-19,-72.9,177.8,770576483,0.3091,0
2023-12-19,-72.9,177.6,770576483,0.5074,0.5074
2023-12-19,-72.9,178,770576483,0.0158,0
2023-12-19,-72.9,177.7,770576483,0.2763,0.1422
2023-12-19,-72.8,-177.1,224623000,0.1469,0
2023-12-19,-72.8,-177,224623000,0.033,0
2023-12-19,-72.8,176.4,272770000,2.6919,0.1649
2023-12-19,-72.8,176.3,272770000,0.2477,0.2341
2023-12-19,-72.8,176.7,272770000,7.1694,6.278
2023-12-19,-72.8,176.8,272770000,2.7166,1.3177
2023-12-19,-72.8,176.5,272770000,0.8275,0
2023-12-19,-72.8,176.6,272770000,6.8358,5.3016
2023-12-19,-72.8,178.4,273252010,0.618,0.0838
2023-12-19,-72.8,178.2,273252010,0.1675,0.1675
2023-12-19,-72.8,178.1,273252010,0.1613,0.1613
2023-12-19,-72.8,178.5,273252010,0.1827,0.1827
2023-12-19,-72.8,176.7,770576483,0.3222,0
2023-12-19,-72.8,177.5,770576483,0.1994,0.1994
2023-12-19,-72.8,176.9,770576483,0.3333,0
2023-12-19,-72.8,176.6,770576483,0.1166,0
2023-12-19,-72.8,177,770576483,0.3497,0
2023-12-19,-72.8,177.1,770576483,0.333,0
2023-12-19,-72.8,177.3,770576483,0.1563,0.0505
2023-12-19,-72.8,177.4,770576483,0.1675,0.1675
2023-12-19,-72.8,177.2,770576483,0.3005,0
2023-12-19,-72.8,176.8,770576483,0.3113,0
2023-12-19,-72.7,176.6,272770000,2.4438,0.3663
2023-12-19,-72.7,176.7,272770000,1.0669,0.3105
2023-12-19,-72.7,178.1,273252010,0.1827,0.1827
2023-12-19,-72.7,178.2,273252010,0.6222,0.6222
2023-12-19,-72.7,177.9,273252010,0.618,0
2023-12-19,-72.7,178,273252010,0.7313,0.7313
2023-12-19,-72.7,176.5,770576483,0.4138,0
2023-12-19,-72.7,176.4,770576483,0.5361,0
2023-12-19,-72.7,176.6,770576483,0.2502,0
2023-12-19,-72.7,176.3,770576483,0.0169,0
2023-12-19,-72.6,177.5,273252010,0.2333,0.2333
2023-12-19,-72.6,177.6,273252010,1.9166,1.9166
2023-12-19,-72.6,177.8,273252010,0.2513,0.2513
2023-12-19,-72.6,177.9,273252010,0.3166,0
2023-12-19,-72.6,177.7,273252010,0.6638,0.6638
2023-12-19,-72.6,176.3,770576483,0.9816,0
2023-12-19,-72.5,177.1,273252010,0.4827,0.1111
2023-12-19,-72.5,177.3,273252010,0.5852,0.5852
2023-12-19,-72.5,177.4,273252010,0.3833,0.3833
2023-12-19,-72.5,176.8,273252010,0.0347,0
2023-12-19,-72.5,177.2,273252010,0.8155,0.8155
2023-12-19,-72.5,176.3,770576483,1.05,0
2023-12-19,-72.4,176.8,273252010,0.0888,0
2023-12-19,-72.4,176.9,273252010,0.3441,0
2023-12-19,-72.4,177,273252010,0.4663,0
2023-12-19,-72.4,176.2,770576483,0.1575,0
2023-12-19,-72.4,176.3,770576483,1.1766,0
2023-12-19,-72.3,175.1,441389000,9.3952,9.3786
2023-12-19,-72.3,174.7,441389000,0.7658,0
2023-12-19,-72.3,174.9,441389000,1.2136,0.9805
2023-12-19,-72.3,174.8,441389000,0.9347,0.1094
2023-12-19,-72.3,175,441389000,3.2866,3.0199
2023-12-19,-72.3,176.1,503526000,3.1327,3.1327
2023-12-19,-72.3,176.3,503526000,4.5722,4.1519
2023-12-19,-72.3,176.2,503526000,3.578,3.5619
2023-12-19,-72.3,175.8,770576483,2.4841,2.3005
2023-12-19,-72.3,176.3,770576483,0.35,0
2023-12-19,-72.3,175.9,770576483,3.0802,2.1911
2023-12-19,-72.3,175.7,770576483,0.6219,0.555
2023-12-19,-72.3,176.2,770576483,0.5666,0
2023-12-19,-72.3,176,770576483,0.6508,0
2023-12-19,-72.3,176.1,770576483,0.4838,0
2023-12-19,-72.2,174.9,441389000,4.8536,4.3586
2023-12-19,-72.2,175,441389000,1.2908,1.2908
2023-12-19,-72.2,174.8,441389000,2.2752,2.2236
2023-12-19,-72.2,176,503526000,5.6027,4.5983
2023-12-19,-72.2,176.4,503526000,0.1533,0.1302
2023-12-19,-72.2,176.1,503526000,3.3344,2.2327
2023-12-19,-72.2,176.2,503526000,1.1808,0.1566
2023-12-19,-72.2,176.3,503526000,1.1299,0.1336
2023-12-19,-72.2,175.7,770576483,1.7105,1.7105
2023-12-19,-72.1,176.1,503526000,0.9769,0.2875
2023-12-19,-72.1,176,503526000,0.3388,0
2023-12-19,-72.1,176.7,660007900,0.0347,0
2023-12-19,-72.1,176.6,660007900,1.2655,0.6666
2023-12-19,-72.1,176.5,660007900,1.4516,0.8833
2023-12-19,-72.1,176.4,660007900,0.2091,0
2023-12-19,-72,176.4,660007900,8.1311,1.6699
2023-12-19,-72,176.6,660007900,2.8849,1.3083
2023-12-19,-72,176.5,660007900,9.67,1.9322
2023-12-19,-72,176.7,660007900,0.3502,0.0163
2023-12-19,-71.8,177,512008000,0.3675,0
2023-12-19,-71.8,176.8,512008000,2.1013,1.6966
2023-12-19,-71.8,176.9,512008000,0.2966,0
2023-12-19,-71.8,177.8,512008000,2.433,2.2636
2023-12-19,-71.8,177.9,512008000,0.6841,0.6841
2023-12-19,-71.8,177.5,512008000,0.4686,0
2023-12-19,-71.8,177.3,512008000,0.3638,0
2023-12-19,-71.8,177.4,512008000,0.3016,0
2023-12-19,-71.8,176.5,512008000,2.8866,2.1649
2023-12-19,-71.8,177.2,512008000,0.2774,0
2023-12-19,-71.8,176.6,512008000,5.3724,4.1255
2023-12-19,-71.8,176.7,512008000,6.8055,5.3288
2023-12-19,-71.8,177.6,512008000,0.4491,0
2023-12-19,-71.8,177.1,512008000,0.2922,0
2023-12-19,-71.8,177.7,512008000,0.6991,0.6161
2023-12-19,-71.7,176.7,512008000,0.2027,0.2027
2023-12-19,-71.6,-116.9,272762000,0.2683,0
2023-12-19,-71.6,-116.4,272762000,1.5041,0.8511
2023-12-19,-71.6,-117,272762000,0.3647,0
2023-12-19,-71.6,-116.5,272762000,3.068,1.2324
2023-12-19,-71.6,-116.6,272762000,1.4355,0
2023-12-19,-71.6,-116.8,272762000,1.2511,0
2023-12-19,-71.6,-116.7,272762000,1.7602,0.6
2023-12-19,-71.5,-116.6,272762000,4.1999,0
2023-12-19,-71.5,-116.7,272762000,0.5544,0
2023-12-19,-71.5,-116.8,272762000,0.198,0
2023-12-19,-71.5,-116.4,272762000,1.7524,0
2023-12-19,-71.5,-116.5,272762000,4.9236,0.6836
2023-12-19,-71.4,-116.5,272762000,0.3822,0
2023-12-19,-71.4,-116.6,272762000,2.3005,0
2023-12-19,-69.5,-119.5,503718000,2.9286,2.9286
2023-12-19,-69.4,-119.6,503718000,0.0652,0.0652
2023-12-19,-69.4,-119.4,503718000,0.0825,0.0825
2023-12-19,-69.4,-119.5,503718000,20.9233,18.5736
2023-12-19,-69.2,-171.8,725000357,1.0486,1.0486
2023-12-19,-69.1,-171.8,725000357,0.6355,0.6355
2023-12-19,-69.1,-171.7,725000357,1.4461,1.4461
2023-12-19,-69,-171.7,725000357,5.3344,5.3344
2023-12-19,-69,-171.8,725000357,1.9519,1.9519
2023-12-19,-68.9,-172,725000357,0.2672,0.2672
2023-12-19,-68.9,-171.9,725000357,0.2525,0.2525
2023-12-19,-68.9,-171.7,725000357,3.2836,3.2836
2023-12-19,-68.9,-171.8,725000357,0.2797,0.203
2023-12-19,-68.8,-172.2,725000357,0.4994,0.4661
2023-12-19,-68.8,-171.6,725000357,0.6833,0.6833
2023-12-19,-68.8,-172.8,725000357,0.2997,0
2023-12-19,-68.8,-172.3,725000357,0.2019,0.0666
2023-12-19,-68.8,-172.4,725000357,0.2486,0
2023-12-19,-68.8,-172.9,725000357,0.0663,0
2023-12-19,-68.8,-172.1,725000357,0.3166,0.1825
2023-12-19,-68.8,-172.5,725000357,0.2522,0
2023-12-19,-68.8,-172.6,725000357,0.3197,0
2023-12-19,-68.8,-172,725000357,0.1,0.1
2023-12-19,-68.8,-171.7,725000357,0.8336,0.6663
2023-12-19,-68.8,-173.4,725000357,0.2669,0
2023-12-19,-68.8,-172.7,725000357,0.245,0
2023-12-19,-68.7,-173.5,725000357,0.2666,0
2023-12-19,-68.7,-173.4,725000357,0.0661,0
2023-12-19,-68.7,-174,725000357,0.3019,0
2023-12-19,-68.7,-172.9,725000357,0.4336,0
2023-12-19,-68.7,-173.1,725000357,0.2272,0
2023-12-19,-68.7,-173.9,725000357,0.5972,0
2023-12-19,-68.7,-173.2,725000357,0.2344,0
2023-12-19,-68.7,-173.7,725000357,0.3322,0
2023-12-19,-68.7,-173.6,725000357,0.6224,0
2023-12-19,-68.7,-173.8,725000357,0.2616,0
2023-12-19,-68.7,-173.3,725000357,0.2722,0
2023-12-19,-68.7,-173,725000357,0.3163,0
2023-12-19,-68.6,-173.9,725000357,0.2941,0
2023-12-19,-68.6,-173.8,725000357,0.453,0
2023-12-19,-68.5,-173.8,725000357,0.4722,0
2023-12-19,-61.4,-47.2,259539000,1.0063,0
2023-12-19,-61.3,-47.2,259539000,0.2102,0
2023-12-19,-61.3,-47.1,259539000,0.8511,0
2023-12-19,-61.2,-47,259539000,0.7341,0
2023-12-19,-61.2,-47.1,259539000,0.3977,0
2023-12-19,-61.1,-47,259539000,0.2169,0
2023-12-19,-61.1,-47.1,259539000,1.5666,0.4441
2023-12-19,-61,-47.1,259539000,0.2852,0.2461
2023-12-19,-61,-47,259539000,1.5624,0.9041
2023-12-19,-61,-46.9,259539000,0.7358,0.4341
2023-12-19,-60.9,-47.2,259539000,2.2638,1.6469
2023-12-19,-60.9,-47.1,259539000,0.7358,0.7358
2023-12-19,-60.9,-47.3,259539000,0.4333,0.4333
2023-12-19,-60.8,-47.2,259539000,0.2563,0.0666
2023-12-19,-60.8,-47.1,259539000,0.7952,0
2023-12-19,-60.7,-47.1,259539000,0.8716,0
2023-12-19,-60.7,-47.2,259539000,0.558,0
2023-12-19,-60.6,-47.2,259539000,1.0744,0
2023-12-19,-60.5,-47.1,259539000,0.6336,0
2023-12-19,-60.5,-47.2,259539000,0.8774,0
2023-12-19,-60.5,-46,412270039,0.1644,0
2023-12-19,-60.5,-46.3,412270039,0.3861,0
2023-12-19,-60.5,-46.6,412270039,0.7358,0
2023-12-19,-60.5,-46.1,412270039,0.3666,0
