date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2023-07-11,-66.5,61.9,416601585,0.99,0
2023-07-11,-66.5,62,416601585,0.6683,0
2023-07-11,-66.5,61.8,416601585,0.0083,0
2023-07-11,-66.4,62.4,416601585,0.2155,0
2023-07-11,-66.4,62.3,416601585,1.0494,0
2023-07-11,-66.4,62.1,416601585,1.2641,0
2023-07-11,-66.4,62.2,416601585,0.7994,0
2023-07-11,-66.3,62.4,416601585,0.733,0
2023-07-11,-66.3,62.7,416601585,0.7336,0
2023-07-11,-66.3,62.6,416601585,0.4252,0
2023-07-11,-66.3,62.5,416601585,0.9658,0
2023-07-11,-66.2,63,416601585,0.6588,0
2023-07-11,-66.2,62.7,416601585,0.5597,0
2023-07-11,-66.2,62.8,416601585,1.0825,0
2023-07-11,-66.2,62.9,416601585,1.0308,0
2023-07-11,-66.1,63.1,416601585,0.9002,0
2023-07-11,-66.1,63,416601585,0.2913,0
2023-07-11,-66.1,63.3,416601585,1.0327,0
2023-07-11,-66.1,63.2,416601585,0.6677,0
2023-07-11,-66,63.5,416601585,0.758,0
2023-07-11,-66,63.6,416601585,0.9252,0
2023-07-11,-66,63.4,416601585,0.9575,0
2023-07-11,-65.9,63.6,416601585,0.2577,0
2023-07-11,-65.9,63.7,416601585,0.9822,0
2023-07-11,-65.9,63.8,416601585,0.6755,0
2023-07-11,-65.8,63.9,416601585,1.3905,0
2023-07-11,-65.8,64,416601585,0.7747,0
2023-07-11,-65.7,64.2,416601585,0.9827,0
2023-07-11,-65.7,64.1,416601585,0.9975,0
2023-07-11,-65.7,64,416601585,0.2605,0
2023-07-11,-65.6,64.3,416601585,0.8411,0
2023-07-11,-55.3,-35.5,665111130,0.1741,0
2023-07-11,-55.3,-35.9,665111130,0.3347,0
2023-07-11,-55.3,-35.8,665111130,0.3338,0
2023-07-11,-55.3,-36,665111130,0.2991,0
2023-07-11,-55.3,-36.1,665111130,0.3191,0
2023-07-11,-55.3,-35.7,665111130,0.3461,0
2023-07-11,-55.3,-35.6,665111130,0.3194,0
2023-07-11,-55.2,-36.6,665111130,3.1808,2.2319
2023-07-11,-55.2,-36.1,665111130,0.0797,0
2023-07-11,-55.2,-36.2,665111130,0.3672,0
2023-07-11,-55.2,-36.7,665111130,5.3319,3.2405
2023-07-11,-55.2,-36.5,665111130,0.3202,0
2023-07-11,-55.2,-36.3,665111130,0.333,0
2023-07-11,-55.2,-36.4,665111130,0.3169,0
2023-07-11,-55.2,-36.8,665111130,0.5141,0.415
2023-07-11,-55.2,-65.8,701068000,0.4819,0.4819
2023-07-11,-55.2,-65.4,701068000,0.3175,0
2023-07-11,-55.2,-66.5,701068000,0.0997,0
2023-07-11,-55.1,-36.8,665111130,6.593,3.5974
2023-07-11,-55.1,-36.9,665111130,2.9122,2.1416
2023-07-11,-55.1,-36.7,665111130,1.9624,1.1669
2023-07-11,-55.1,-65.5,701068000,0.798,0
2023-07-11,-55.1,-66.8,701068000,0.6627,0
2023-07-11,-55.1,-65.3,701068000,0.3508,0
2023-07-11,-55.1,-66.3,701068000,2.1897,0
2023-07-11,-55.1,-65.6,701068000,0.8786,0
2023-07-11,-55.1,-66.7,701068000,0.488,0
2023-07-11,-55.1,-66.4,701068000,1.5538,0
2023-07-11,-55.1,-66.1,701068000,2.2972,0
2023-07-11,-55.1,-65.8,701068000,1.6383,0.0388
2023-07-11,-55.1,-66,701068000,2.7394,0
2023-07-11,-55.1,-65.7,701068000,0.9216,0
2023-07-11,-55.1,-65.4,701068000,1.8347,0
2023-07-11,-55.1,-66.6,701068000,0.4766,0
2023-07-11,-55.1,-66.5,701068000,0.5952,0
2023-07-11,-55.1,-65.9,701068000,2.4361,0.2872
2023-07-11,-55.1,-66.2,701068000,2.1672,0
2023-07-11,-55,-37.7,665111129,0.6755,0.1005
2023-07-11,-55,-37.6,665111129,0.6025,0
2023-07-11,-55,-38.2,665111129,3.7483,2.8949
2023-07-11,-55,-38.1,665111129,3.4122,2.5166
2023-07-11,-55,-65.2,701068000,0.5494,0
2023-07-11,-55,-65.3,701068000,0.5002,0
2023-07-11,-54.9,-38,665111129,4.3694,3.3138
2023-07-11,-54.9,-38.1,665111129,0.7875,0.0863
2023-07-11,-54.9,-37.8,665111129,0.5477,0
2023-07-11,-54.9,-38.2,665111129,2.6961,1.7166
2023-07-11,-54.9,-37.7,665111129,0.2519,0
2023-07-11,-54.9,-37.9,665111129,1.9224,0.8658
2023-07-11,-54.9,-68.3,701000627,24.0011,0
2023-07-11,-54.8,-38.2,665111129,0.0697,0
2023-07-11,-54.8,-38.3,665111129,0.465,0
2023-07-11,-54.7,-38.3,665111129,0.4852,0
2023-07-11,-54.7,-38.4,665111129,0.0999,0
2023-07-11,-54.6,-38.4,665111129,0.5127,0
2023-07-11,-54.5,-38.6,665111129,0.3336,0
2023-07-11,-54.5,-38.7,665111129,0.0169,0
2023-07-11,-54.5,-38.5,665111129,0.3361,0
2023-07-11,-54.5,-38.4,665111129,0.3005,0
2023-07-11,-54.4,-38.8,665111129,0.5966,0
2023-07-11,-54.4,-38.7,665111129,0.3186,0
2023-07-11,-54.4,-38.9,665111129,0.0513,0
2023-07-11,-54.3,-36.4,257400000,0.1847,0
2023-07-11,-54.3,-36.5,257400000,20.665,0.3
2023-07-11,-54.3,-36.5,259539000,24.0605,8.8283
2023-07-11,-54.3,-39,665111129,0.0666,0
2023-07-11,-54.3,-38.9,665111129,0.5666,0
2023-07-11,-54.2,-36.2,257400000,0.4844,0
2023-07-11,-54.2,-36.4,257400000,0.3819,0
2023-07-11,-54.2,-36.3,257400000,0.4769,0
2023-07-11,-54.2,-36.1,257400000,0.1805,0
2023-07-11,-54.2,-39,665111129,0.5991,0
