date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2023-06-12,-55.4,158.6,503718000,4.858,3.3688
2023-06-12,-55.4,158.7,503718000,0.1697,0
2023-06-12,-55.3,158.5,503718000,7.9783,7.7477
2023-06-12,-55.3,158.6,503718000,6.8838,6.0777
2023-06-12,-55.3,158.7,503718000,3.8841,3.1736
2023-06-12,-55.3,-34.4,665111129,0.1813,0
2023-06-12,-55.3,-34.5,665111129,0.0838,0
2023-06-12,-55.2,-34.4,665111129,5.9002,4.1997
2023-06-12,-55.2,-34.3,665111129,2.9874,1.6399
2023-06-12,-55.1,-34.2,665111129,1.6122,0.6338
2023-06-12,-55.1,-34.3,665111129,4.848,2.5119
2023-06-12,-55,-34.2,665111129,4.7466,3.3327
2023-06-12,-55,-34.1,665111129,3.6388,1.6144
2023-06-12,-54.7,-63.3,701000627,0.2947,0
2023-06-12,-54.7,-63.8,701000627,0.3141,0
2023-06-12,-54.7,-63.9,701000627,1.3352,0
2023-06-12,-54.7,-64.2,701000627,1.3344,0
2023-06-12,-54.7,-63.4,701000627,0.2886,0
2023-06-12,-54.7,-63.7,701000627,0.2833,0
2023-06-12,-54.7,-64,701000627,3.4636,0.1858
2023-06-12,-54.7,-63.5,701000627,0.3152,0
2023-06-12,-54.7,-63.6,701000627,0.3011,0
2023-06-12,-54.7,-63.2,701000627,0.3172,0
2023-06-12,-54.7,-63,701000627,2.7224,1.1694
2023-06-12,-54.7,-63.1,701000627,1.0797,0.745
2023-06-12,-54.7,-64.1,701000627,2.5966,0
2023-06-12,-54.6,-62.9,701000627,0.2344,0
2023-06-12,-54.6,-63,701000627,0.6475,0
2023-06-12,-54.5,-62.9,701000627,0.4322,0
2023-06-12,-54.5,-62.8,701000627,0.0527,0
2023-06-12,-54.4,-62.8,701000627,0.5466,0
2023-06-12,-54.3,-35.3,665111132,0.0994,0.0994
2023-06-12,-54.3,-35.2,665111132,4.3686,4.1022
2023-06-12,-54.3,-62.7,701000627,0.5577,0
2023-06-12,-54.3,-62.8,701000627,0.0527,0
2023-06-12,-54.2,-35.3,665111132,9.5872,7.7369
2023-06-12,-54.2,-35.4,665111132,0.1169,0
2023-06-12,-54.2,-35.2,665111132,2.4777,2.0802
2023-06-12,-54.2,-62.7,701000627,0.098,0
2023-06-12,-54.2,-62.6,701000627,0.4508,0
2023-06-12,-54.1,-35.3,665111132,1.2999,1.1161
2023-06-12,-54.1,-35.5,665111132,0.7055,0
2023-06-12,-54.1,-35.4,665111132,3.8188,2.1486
2023-06-12,-54.1,-62.6,701000627,0.158,0
2023-06-12,-54.1,-62.5,701000627,0.4744,0
2023-06-12,-54,-35.5,665111132,1.0713,0
2023-06-12,-54,-35.6,665111132,0.4538,0
2023-06-12,-54,-62.5,701000627,0.3933,0
2023-06-12,-54,-62.4,701000627,0.2202,0
2023-06-12,-53.9,-36.2,665111130,0.0158,0
2023-06-12,-53.9,-36.4,665111130,0.35,0
2023-06-12,-53.9,-36.5,665111130,0.3522,0
2023-06-12,-53.9,-36.6,665111130,0.2852,0
2023-06-12,-53.9,-36.3,665111130,0.4158,0
2023-06-12,-53.9,-62.4,701000627,0.6141,0
2023-06-12,-53.9,-67.4,701068000,0.1908,0
2023-06-12,-53.9,-67.3,701068000,0.4475,0
2023-06-12,-53.8,-36.8,665111130,0.1647,0
2023-06-12,-53.8,-36.2,665111130,5.9369,4.6697
2023-06-12,-53.8,-36.1,665111130,2.9238,1.9099
2023-06-12,-53.8,-36.6,665111130,0.1055,0
2023-06-12,-53.8,-36.7,665111130,0.3258,0
2023-06-12,-53.8,-62.3,701000627,0.3772,0
2023-06-12,-53.8,-62.4,701000627,0.2222,0
2023-06-12,-53.8,-67.4,701068000,0.6966,0
2023-06-12,-53.8,-67.5,701068000,0.3369,0
2023-06-12,-53.8,-74.4,725002300,0.39,0.39
2023-06-12,-53.7,-36.2,665111130,1.3972,0.9475
2023-06-12,-53.7,-36,665111130,3.7613,2.2161
2023-06-12,-53.7,-36.1,665111130,3.6983,1.9166
2023-06-12,-53.7,-35.9,665111130,4.2672,3.0849
2023-06-12,-53.7,-62.2,701000627,1.0619,1.0619
2023-06-12,-53.7,-62.1,701000627,1.1566,1.1566
2023-06-12,-53.7,-62.3,701000627,1.5805,1.2327
2023-06-12,-53.7,-62,701000627,0.1022,0.1022
2023-06-12,-53.7,-67.6,701068000,0.6902,0
2023-06-12,-53.7,-67.5,701068000,0.3533,0
2023-06-12,-53.7,-74.4,725002300,3.1383,2.9844
2023-06-12,-53.7,-74.5,725002300,0.428,0.0988
2023-06-12,-53.6,-67.8,701068000,0.0327,0
2023-06-12,-53.6,-67.7,701068000,0.7452,0
2023-06-12,-53.6,-67.6,701068000,0.1897,0
2023-06-12,-53.6,-74.5,725002300,1.3794,0.513
2023-06-12,-53.6,-74.6,725002300,0.1813,0.1813
2023-06-12,-53.5,172.5,512027000,3.1377,2.6291
2023-06-12,-53.5,172.4,512027000,9.6172,8.6047
2023-06-12,-53.5,172.6,512027000,0.7675,0
2023-06-12,-53.5,172.3,512027000,3.428,3.1449
2023-06-12,-53.5,-67.7,701068000,0.4805,0
2023-06-12,-53.5,-67.8,701068000,0.3208,0
2023-06-12,-53.5,-67.5,701068000,0.4105,0
2023-06-12,-53.5,-67.6,701068000,0.4824,0
2023-06-12,-53.5,-74.6,725002300,7.4238,6.0083
2023-06-12,-53.5,-74.7,725002300,2.7127,2.1494
2023-06-12,-53.5,-74.5,725002300,1.9488,1.8475
2023-06-12,-53.4,172.5,512027000,1.7466,0.3522
2023-06-12,-53.4,172.4,512027000,3.2136,3.0152
2023-06-12,-53.4,172.6,512027000,0.8169,0
2023-06-12,-53.4,172.3,512027000,1.2722,1.0988
2023-06-12,-53.4,-67.1,701068000,0.4286,0
2023-06-12,-53.4,-67.5,701068000,0.0905,0
2023-06-12,-53.4,-67.3,701068000,0.4427,0
2023-06-12,-53.4,-67.2,701068000,0.4461,0
2023-06-12,-53.4,-67.4,701068000,0.4977,0
2023-06-12,-53.4,-74.8,725002300,1.0011,0.2158
2023-06-12,-53.4,-74.7,725002300,5.2202,3.7849
2023-06-12,-53.3,-71,150400453,23.6847,3.3983
2023-06-12,-53.3,-70.9,150400453,0.3338,0.2
2023-06-12,-53.3,-71,412331279,23.9927,0
2023-06-12,-53.3,-71,412331281,24.0472,0
2023-06-12,-53.3,-71,412331284,23.7319,0
2023-06-12,-53.3,-70.9,412331284,0.3408,0
2023-06-12,-53.3,-71,412336962,23.7902,0
2023-06-12,-53.3,-70.9,412336962,0.2905,0
2023-06-12,-53.3,-71,412336963,24.0105,0
2023-06-12,-53.3,-66.7,701068000,0.4558,0
2023-06-12,-53.3,-66.5,701068000,0.0997,0
2023-06-12,-53.3,-67.1,701068000,0.1502,0
2023-06-12,-53.3,-66.8,701068000,0.4263,0
2023-06-12,-53.3,-67,701068000,0.4888,0
2023-06-12,-53.3,-66.9,701068000,0.4613,0
2023-06-12,-53.3,-66.6,701068000,0.4186,0
2023-06-12,-53.3,-74.8,725002300,0.2163,0.2163
2023-06-12,-53.2,-70.9,272762000,23.9516,23.4525
2023-06-12,-53.2,-70.9,441389000,23.9808,0
2023-06-12,-53.2,-66.1,701068000,0.3847,0
2023-06-12,-53.2,-64.5,701068000,0.525,0.2561
2023-06-12,-53.2,-65.9,701068000,0.3086,0
2023-06-12,-53.2,-64.6,701068000,0.1886,0
2023-06-12,-53.2,-66.2,701068000,0.3958,0
2023-06-12,-53.2,-66,701068000,0.4402,0
2023-06-12,-53.2,-66.4,701068000,0.4166,0
2023-06-12,-53.2,-66.5,701068000,0.298,0
2023-06-12,-53.2,-64.4,701068000,0.6938,0.6938
2023-06-12,-53.2,-66.3,701068000,0.4041,0
2023-06-12,-53.1,-64.3,701068000,0.3219,0.3219
2023-06-12,-53.1,-65.6,701068000,0.4052,0
2023-06-12,-53.1,-65.1,701068000,0.2844,0
2023-06-12,-53.1,-65.9,701068000,0.1172,0
2023-06-12,-53.1,-65.4,701068000,0.198,0
2023-06-12,-53.1,-64.4,701068000,1.2669,1.2669
2023-06-12,-53.1,-64.9,701068000,0.4177,0
2023-06-12,-53.1,-65,701068000,0.3669,0
2023-06-12,-53.1,-65.8,701068000,0.4558,0
2023-06-12,-53.1,-65.7,701068000,0.3561,0
2023-06-12,-53.1,-65.5,701068000,0.3358,0
2023-06-12,-53.1,-64.6,701068000,0.3094,0
2023-06-12,-53.1,-64.7,701068000,0.6491,0
2023-06-12,-53.1,-64.8,701068000,0.3827,0
2023-06-12,-53,-64.5,701068000,0.2222,0.2222
2023-06-12,-53,-65.4,701068000,0.1277,0
2023-06-12,-53,-65.3,701068000,0.3888,0
2023-06-12,-53,-65.2,701068000,0.355,0
2023-06-12,-53,-65.1,701068000,0.0927,0
2023-06-12,-53,-64.4,701068000,1.4219,1.4219
2023-06-12,-53,-64.3,701068000,1.2466,1.2466
2023-06-12,-52.9,-64.4,701068000,0.5038,0.5038
2023-06-12,-52.3,-69.3,412331285,24.15,0
2023-06-12,-52.3,-69.3,412331286,24.2863,0
2023-06-12,-52.3,-69.4,412331287,22.3041,0
2023-06-12,-52,-60.7,224559000,0.6136,0
2023-06-12,-52,-60.8,224559000,3.1108,1.8227
2023-06-12,-51.9,-62.5,224559000,1.4252,1.4252
2023-06-12,-51.9,-60.8,224559000,2.1024,0.4288
2023-06-12,-51.9,-62.7,224559000,1.3491,1.11
2023-06-12,-51.9,-60.7,224559000,3.7166,1.2638
2023-06-12,-51.9,-62.6,224559000,2.0836,1.778
2023-06-12,-51.8,-62.2,224559000,0.5469,0
2023-06-12,-51.8,-61.1,224559000,0.0111,0
2023-06-12,-51.8,-62.3,224559000,0.5825,0
2023-06-12,-51.8,-62.6,224559000,0.7944,0.2219
2023-06-12,-51.8,-60.8,224559000,0.0897,0
2023-06-12,-51.8,-61,224559000,0.4586,0
2023-06-12,-51.8,-62.4,224559000,0.5486,0
2023-06-12,-51.8,-62.5,224559000,0.433,0
2023-06-12,-51.8,-62.1,224559000,0.4997,0
2023-06-12,-51.8,-60.9,224559000,0.4675,0
2023-06-12,-51.7,-57.7,224378000,0.1205,0
2023-06-12,-51.7,-57.8,224378000,0.4427,0
2023-06-12,-51.7,-57.9,224378000,13.4613,0
2023-06-12,-51.7,-61.8,224559000,0.5841,0
2023-06-12,-51.7,-61.9,224559000,0.5663,0
2023-06-12,-51.7,-61.1,224559000,0.3991,0
2023-06-12,-51.7,-61.7,224559000,0.6347,0
2023-06-12,-51.7,-61.5,224559000,0.5166,0
2023-06-12,-51.7,-61.2,224559000,0.4263,0
2023-06-12,-51.7,-62.1,224559000,0.1008,0
2023-06-12,-51.7,-61.6,224559000,0.4472,0
2023-06-12,-51.7,-61.3,224559000,0.4713,0
2023-06-12,-51.7,-61.4,224559000,0.4838,0
2023-06-12,-51.7,-62,224559000,0.5475,0
2023-06-12,-51.7,-75.2,725001533,2.6336,0
2023-06-12,-51.7,-75.6,725001533,0.8827,0
2023-06-12,-51.7,-57.9,740399000,23.8375,0
2023-06-12,-51.6,-57.7,224378000,0.4897,0
2023-06-12,-51.6,-59.3,577079000,1.5836,0
2023-06-12,-51.6,-76,725001533,6.7338,6.7338
2023-06-12,-51.6,-75.7,725001533,0.7336,0
2023-06-12,-51.6,-75.9,725001533,1.5913,1.5913
2023-06-12,-51.5,-57.7,224378000,0.2399,0
2023-06-12,-51.5,-57.8,224378000,0.2755,0
2023-06-12,-51.5,-59.2,577079000,1.1627,0
2023-06-12,-51.5,-59.3,577079000,21.2527,0
2023-06-12,-51.5,-59.3,577099000,22.4833,0
2023-06-12,-51.5,-59.2,577099000,1.5097,0
2023-06-12,-51.4,-57.9,224378000,0.4358,0
2023-06-12,-51.4,-58,224378000,0.095,0
2023-06-12,-51.4,-57.8,224378000,0.2233,0
2023-06-12,-51.4,-59.3,224547000,3.3716,3.2213
2023-06-12,-51.4,-59.2,224547000,2.5141,2.4811
2023-06-12,-51.4,-59.3,224775000,0.5522,0.3305
2023-06-12,-51.4,-59.4,740333000,0.5861,0
2023-06-12,-51.4,-59.3,740333000,8.4402,8.3133
2023-06-12,-51.4,-59.4,740349000,8.9169,4.1033
2023-06-12,-51.3,-58.2,224378000,0.3541,0
2023-06-12,-51.3,-58,224378000,0.1538,0
2023-06-12,-51.3,-58.4,224378000,0.0388,0
2023-06-12,-51.3,-58.3,224378000,0.3394,0
2023-06-12,-51.3,-58.1,224378000,0.44,0
2023-06-12,-51.3,-59.5,224463000,0.1161,0
2023-06-12,-51.3,-59.7,224463000,3.6838,2.7263
2023-06-12,-51.3,-59.8,224463000,1.2161,0.3861
2023-06-12,-51.3,-59.6,224463000,2.3341,0.8297
2023-06-12,-51.3,-59.6,224526000,7.4505,6.4127
2023-06-12,-51.3,-59.4,224526000,0.4336,0.4336
2023-06-12,-51.3,-59.7,224526000,0.5638,0.2069
2023-06-12,-51.3,-59.5,224526000,1.2086,0.8572
2023-06-12,-51.3,-59.4,224540000,3.3788,2.2211
2023-06-12,-51.3,-59.3,224540000,4.7822,3.588
2023-06-12,-51.3,-59.5,224540000,0.0225,0
2023-06-12,-51.3,-59.2,224547000,0.4897,0.343
2023-06-12,-51.3,-59.3,224547000,3.3388,2.8633
2023-06-12,-51.3,-59.4,224547000,0.4694,0
2023-06-12,-51.3,-59.6,224547000,0.2841,0
2023-06-12,-51.3,-59.5,224547000,0.4825,0
2023-06-12,-51.3,-62,224547000,0.3816,0
2023-06-12,-51.3,-62.8,224710000,0.16,0.16
2023-06-12,-51.3,-59.5,224710000,0.7608,0
2023-06-12,-51.3,-59.4,224710000,2.5536,0.2286
2023-06-12,-51.3,-63.1,224710000,1.1308,1.1308
2023-06-12,-51.3,-62.9,224710000,1.1502,1.1005
2023-06-12,-51.3,-63.2,224710000,0.7205,0.7205
2023-06-12,-51.3,-59.6,224710000,0.3175,0
2023-06-12,-51.3,-63,224710000,0.2977,0.0802
2023-06-12,-51.3,-59.5,224732000,2.5641,0.5
2023-06-12,-51.3,-63,224732000,1.0405,1.0405
2023-06-12,-51.3,-59.6,224732000,0.7502,0
2023-06-12,-51.3,-59.2,224775000,0.6336,0.453
2023-06-12,-51.3,-59.3,224775000,5.2911,4.1577
2023-06-12,-51.3,-59.4,224775000,0.1702,0
2023-06-12,-51.3,-59.7,740333000,0.108,0
2023-06-12,-51.3,-59.4,740333000,0.53,0
2023-06-12,-51.3,-59.5,740333000,0.5908,0
2023-06-12,-51.3,-59.6,740333000,0.3316,0
2023-06-12,-51.3,-59.6,740349000,0.4488,0
2023-06-12,-51.3,-59.4,740349000,1.1163,0.3019
2023-06-12,-51.3,-59.7,740349000,0.0763,0
2023-06-12,-51.3,-59.5,740349000,0.4911,0
2023-06-12,-51.2,-58.7,224378000,0.1777,0
2023-06-12,-51.2,-58.6,224378000,0.425,0
2023-06-12,-51.2,-58.5,224378000,0.3283,0
2023-06-12,-51.2,-58.4,224378000,0.3311,0
2023-06-12,-51.2,-62.5,224463000,0.3827,0.3827
2023-06-12,-51.2,-60.1,224463000,0.7733,0
2023-06-12,-51.2,-60.2,224463000,0.0544,0
2023-06-12,-51.2,-60,224463000,0.68,0
2023-06-12,-51.2,-59.8,224463000,0.3952,0.1638
2023-06-12,-51.2,-59.9,224463000,0.8838,0.0777
2023-06-12,-51.2,-59.8,224526000,0.3947,0
2023-06-12,-51.2,-59.9,224526000,0.3872,0
2023-06-12,-51.2,-60,224526000,0.3875,0
2023-06-12,-51.2,-59.7,224526000,0.5099,0
2023-06-12,-51.2,-59.4,224526000,0.7844,0.7844
2023-06-12,-51.2,-60.2,224526000,0.3249,0
2023-06-12,-51.2,-60.1,224526000,0.3805,0
2023-06-12,-51.2,-59.3,224540000,1.3352,1.2349
2023-06-12,-51.2,-59.5,224540000,0.4319,0
2023-06-12,-51.2,-59.7,224540000,0.4336,0
2023-06-12,-51.2,-59.6,224540000,0.445,0
2023-06-12,-51.2,-60.2,224547000,0.4691,0
2023-06-12,-51.2,-59.7,224547000,0.4313,0
2023-06-12,-51.2,-62,224547000,0.415,0
2023-06-12,-51.2,-59.8,224547000,0.5161,0
2023-06-12,-51.2,-60,224547000,0.4677,0
2023-06-12,-51.2,-61.8,224547000,0.293,0
2023-06-12,-51.2,-60.3,224547000,0.2283,0
2023-06-12,-51.2,-61.9,224547000,0.7811,0
2023-06-12,-51.2,-59.6,224547000,0.2333,0
2023-06-12,-51.2,-59.9,224547000,0.4847,0
2023-06-12,-51.2,-60.1,224547000,0.4805,0
2023-06-12,-51.2,-62.4,224710000,0.4136,0.4136
2023-06-12,-51.2,-63,224710000,0.3544,0.2038
2023-06-12,-51.2,-59.7,224710000,0.3813,0
2023-06-12,-51.2,-62.8,224710000,0.8275,0.8275
2023-06-12,-51.2,-62.7,224710000,0.9366,0.9366
2023-06-12,-51.2,-59.8,224710000,0.3661,0
2023-06-12,-51.2,-62.5,224710000,0.9691,0.9691
2023-06-12,-51.2,-62.6,224710000,0.9566,0.9566
2023-06-12,-51.2,-59.9,224710000,0.3502,0
2023-06-12,-51.2,-60,224732000,1.0211,0.0405
2023-06-12,-51.2,-59.7,224732000,0.9327,0
2023-06-12,-51.2,-59.6,224732000,0.3275,0
2023-06-12,-51.2,-62.6,224732000,0.075,0
2023-06-12,-51.2,-62.9,224732000,0.8508,0.2125
2023-06-12,-51.2,-59.8,224732000,0.8994,0
2023-06-12,-51.2,-59.9,224732000,0.9819,0
2023-06-12,-51.2,-63,224732000,0.4513,0.4513
2023-06-12,-51.2,-62.7,224732000,0.6491,0.0286
2023-06-12,-51.2,-60.1,224732000,0.2513,0.2513
2023-06-12,-51.2,-62.8,224732000,0.6188,0
2023-06-12,-51.2,-59.4,224775000,0.648,0
2023-06-12,-51.2,166.9,512000659,1.1591,1.1591
2023-06-12,-51.2,167,512000659,3.423,3.423
2023-06-12,-51.2,166.2,512001064,0.9247,0.9247
2023-06-12,-51.2,166.4,512001064,1.2097,1.2097
2023-06-12,-51.2,166.3,512001064,1.3416,1.3416
2023-06-12,-51.2,-59.9,740333000,0.4536,0
2023-06-12,-51.2,-60.1,740333000,0.4219,0
2023-06-12,-51.2,-59.8,740333000,0.3669,0
2023-06-12,-51.2,-60,740333000,0.4105,0
2023-06-12,-51.2,-59.7,740333000,0.4116,0
2023-06-12,-51.2,-60.2,740333000,0.2788,0
2023-06-12,-51.2,-62.1,740333000,0.6502,0
2023-06-12,-51.2,-60.3,740349000,0.0488,0
2023-06-12,-51.2,-60.2,740349000,0.4383,0
2023-06-12,-51.2,-59.8,740349000,0.5002,0
2023-06-12,-51.2,-60.1,740349000,0.4583,0
2023-06-12,-51.2,-59.7,740349000,0.3,0
2023-06-12,-51.2,-60,740349000,0.4533,0
2023-06-12,-51.2,-59.9,740349000,0.4508,0
2023-06-12,-51.1,-58.8,224378000,0.4,0
2023-06-12,-51.1,-59,224378000,0.5319,0
2023-06-12,-51.1,-59.1,224378000,0.2963,0
2023-06-12,-51.1,-58.7,224378000,0.2158,0
2023-06-12,-51.1,-58.9,224378000,0.305,0
2023-06-12,-51.1,-60.3,224463000,0.5011,0
2023-06-12,-51.1,-62.2,224463000,0.613,0.613
2023-06-12,-51.1,-60.6,224463000,0.5522,0
2023-06-12,-51.1,-62.3,224463000,0.6833,0.6833
2023-06-12,-51.1,-62,224463000,0.5861,0
2023-06-12,-51.1,-60.2,224463000,0.4961,0
2023-06-12,-51.1,-60.5,224463000,0.5922,0
2023-06-12,-51.1,-62.1,224463000,0.603,0.0558
2023-06-12,-51.1,-62.5,224463000,0.2019,0.2019
2023-06-12,-51.1,-62.4,224463000,0.6625,0.6625
2023-06-12,-51.1,-60.4,224463000,0.5888,0
2023-06-12,-51.1,-60.7,224463000,0.1994,0
2023-06-12,-51.1,-60.3,224526000,0.3633,0
2023-06-12,-51.1,-60.2,224526000,0.0616,0
2023-06-12,-51.1,-60.5,224526000,0.433,0
2023-06-12,-51.1,-60.4,224526000,0.4333,0
2023-06-12,-51.1,-60.6,224526000,0.4363,0
2023-06-12,-51.1,-60.8,224526000,0.2863,0
2023-06-12,-51.1,-60.7,224526000,0.4133,0
2023-06-12,-51.1,-59.8,224540000,0.4505,0
2023-06-12,-51.1,-59.9,224540000,0.4658,0
2023-06-12,-51.1,-60,224540000,0.4675,0
2023-06-12,-51.1,-59.7,224540000,0.0211,0
2023-06-12,-51.1,-60.1,224540000,0.2491,0
2023-06-12,-51.1,-60.8,224547000,0.2958,0
2023-06-12,-51.1,-60.3,224547000,0.2558,0
2023-06-12,-51.1,-60.5,224547000,0.4858,0
2023-06-12,-51.1,-61.8,224547000,0.4925,0
2023-06-12,-51.1,-60.4,224547000,0.4819,0
2023-06-12,-51.1,-61.1,224547000,0.1213,0
2023-06-12,-51.1,-61,224547000,0.4141,0
2023-06-12,-51.1,-60.9,224547000,0.638,0
2023-06-12,-51.1,-61.7,224547000,0.763,0
2023-06-12,-51.1,-60.6,224547000,0.4244,0
2023-06-12,-51.1,-60.7,224547000,0.5044,0
2023-06-12,-51.1,-61.6,224547000,0.418,0
2023-06-12,-51.1,-60.7,224710000,0.4011,0
2023-06-12,-51.1,-62.3,224710000,1.0336,1.0336
2023-06-12,-51.1,-62.2,224710000,1.1477,1.1477
2023-06-12,-51.1,-60.3,224710000,0.3355,0
2023-06-12,-51.1,-60.2,224710000,0.3499,0
2023-06-12,-51.1,-60,224710000,0.3661,0
2023-06-12,-51.1,-60.8,224710000,0.013,0
2023-06-12,-51.1,-62.1,224710000,0.5372,0.5372
2023-06-12,-51.1,-59.9,224710000,0.0183,0
2023-06-12,-51.1,-62.4,224710000,0.5844,0.5844
2023-06-12,-51.1,-60.1,224710000,0.3474,0
2023-06-12,-51.1,-60.4,224710000,0.3311,0
2023-06-12,-51.1,-60.6,224710000,0.2638,0
2023-06-12,-51.1,-60.5,224710000,0.3555,0
2023-06-12,-51.1,-62.1,224732000,0.7786,0
2023-06-12,-51.1,-62.2,224732000,0.4677,0
2023-06-12,-51.1,-60.3,224732000,0.2844,0
2023-06-12,-51.1,-60.4,224732000,0.4919,0
2023-06-12,-51.1,-60.7,224732000,0.4319,0
2023-06-12,-51.1,-62.5,224732000,0.6319,0
2023-06-12,-51.1,-61.9,224732000,0.0277,0
2023-06-12,-51.1,-60.5,224732000,0.3522,0
2023-06-12,-51.1,-60.1,224732000,0.5961,0.3274
2023-06-12,-51.1,-62.3,224732000,0.4272,0
2023-06-12,-51.1,-60.8,224732000,0.485,0
2023-06-12,-51.1,-62,224732000,0.2241,0
2023-06-12,-51.1,-60.6,224732000,0.3669,0
2023-06-12,-51.1,-60.2,224732000,0.4047,0
2023-06-12,-51.1,-62.6,224732000,0.495,0
2023-06-12,-51.1,-62.4,224732000,0.6491,0
2023-06-12,-51.1,-59.4,224775000,0.5813,0
2023-06-12,-51.1,167,512000659,4.0344,4.0344
2023-06-12,-51.1,167.1,512000659,1.8169,1.8169
2023-06-12,-51.1,166.4,512001064,0.4077,0.4077
2023-06-12,-51.1,166.6,512001064,1.7508,0.31
2023-06-12,-51.1,166.5,512001064,2.3466,2.3466
2023-06-12,-51.1,166.6,512002236,1.5261,1.5261
2023-06-12,-51.1,167,512007611,3.1494,3.1494
2023-06-12,-51.1,166.8,512007611,1.2172,1.2172
2023-06-12,-51.1,166.9,512007611,2.8674,2.8674
2023-06-12,-51.1,167.1,512007611,1.8969,1.8969
2023-06-12,-51.1,-60.4,740333000,0.4363,0
2023-06-12,-51.1,-61.8,740333000,0.8525,0
2023-06-12,-51.1,-60.2,740333000,0.133,0
2023-06-12,-51.1,-60.8,740333000,0.285,0
2023-06-12,-51.1,-61.9,740333000,0.7536,0
2023-06-12,-51.1,-60.6,740333000,0.3522,0
2023-06-12,-51.1,-60.3,740333000,0.4325,0
2023-06-12,-51.1,-61.7,740333000,0.0716,0
2023-06-12,-51.1,-60.7,740333000,0.4999,0
2023-06-12,-51.1,-62.1,740333000,0.0952,0
2023-06-12,-51.1,-60.5,740333000,0.4486,0
2023-06-12,-51.1,-62,740333000,0.738,0
2023-06-12,-51.1,-60.7,740349000,0.3677,0
2023-06-12,-51.1,-60.8,740349000,0.5275,0
2023-06-12,-51.1,-61.7,740349000,0.8586,0
2023-06-12,-51.1,-61.9,740349000,0.7488,0
2023-06-12,-51.1,-60.5,740349000,0.4688,0
2023-06-12,-51.1,-60.9,740349000,0.05,0
2023-06-12,-51.1,-60.6,740349000,0.4683,0
2023-06-12,-51.1,-60.4,740349000,0.4933,0
2023-06-12,-51.1,-61.8,740349000,0.8844,0
2023-06-12,-51.1,-60.3,740349000,0.4238,0
2023-06-12,-51,-59.6,224378000,0.4486,0
