date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2023-05-30,-52.5,-68.4,412440778,0.4341,0
2023-05-30,-52.5,-68.6,412440778,0.4008,0
2023-05-30,-52.4,-69.1,412334078,0.0983,0
2023-05-30,-52.4,-68.1,412334078,0.423,0
2023-05-30,-52.4,-69.2,412334078,0.4525,0
2023-05-30,-52.4,-68.9,412334078,0.0547,0
2023-05-30,-52.4,-69,412334078,0.8608,0
2023-05-30,-52.4,-68,412334078,0.5508,0
2023-05-30,-52.4,-68.9,412334081,0.1925,0
2023-05-30,-52.4,-68.8,412334081,0.033,0
2023-05-30,-52.4,-69.2,412334081,1.3952,0
2023-05-30,-52.4,-68.1,412334082,0.3775,0
2023-05-30,-52.4,-69.3,412334082,6.2036,0
2023-05-30,-52.4,-69,412334082,0.4005,0
2023-05-30,-52.4,-69.2,412334082,0.5755,0
2023-05-30,-52.4,-68.2,412334082,0.4575,0
2023-05-30,-52.4,-69.1,412334082,0.4555,0
2023-05-30,-52.4,-68.9,412334082,0.1222,0
2023-05-30,-52.4,-68.2,412440452,0.1363,0
2023-05-30,-52.4,-69,412440452,0.4144,0
2023-05-30,-52.4,-69.1,412440452,0.4019,0
2023-05-30,-52.4,-68.1,412440452,0.6355,0
2023-05-30,-52.4,-69.2,412440452,0.4669,0
2023-05-30,-52.4,-68.9,412440452,0.0827,0
2023-05-30,-52.4,-68.1,412440453,0.5669,0
2023-05-30,-52.4,-69.2,412440453,0.4563,0
2023-05-30,-52.4,-69.1,412440453,0.4152,0
2023-05-30,-52.4,-69,412440453,0.4005,0
2023-05-30,-52.4,-68.9,412440453,0.0863,0
2023-05-30,-52.4,-68,412440453,0.05,0
2023-05-30,-52.4,-68.2,412440453,0.0166,0
2023-05-30,-52.4,-69,412440555,0.4347,0
2023-05-30,-52.4,-67.9,412440555,0.6858,0
2023-05-30,-52.4,-69.1,412440555,0.2466,0
2023-05-30,-52.4,-69.2,412440555,0.7497,0
2023-05-30,-52.4,-68,412440555,0.4436,0
2023-05-30,-52.4,-69.3,412440555,0.0855,0
2023-05-30,-52.4,-68.9,412440555,0.0172,0
2023-05-30,-52.4,-69.3,412440769,0.0183,0
2023-05-30,-52.4,-69,412440769,0.1833,0
2023-05-30,-52.4,-67.9,412440769,0.2508,0
2023-05-30,-52.4,-68,412440769,0.5677,0
2023-05-30,-52.4,-69.1,412440769,0.5188,0
2023-05-30,-52.4,-69.2,412440769,0.5483,0
2023-05-30,-52.4,-69.3,412440771,0.2661,0
2023-05-30,-52.4,-69.1,412440771,0.4222,0
2023-05-30,-52.4,-68.2,412440771,0.0999,0
2023-05-30,-52.4,-69.2,412440771,0.4938,0
2023-05-30,-52.4,-68,412440771,0.1505,0
2023-05-30,-52.4,-69,412440771,0.4,0
2023-05-30,-52.4,-68.1,412440771,0.5827,0
2023-05-30,-52.4,-67.9,412440772,0.5947,0
2023-05-30,-52.4,-69,412440772,0.4669,0
2023-05-30,-52.4,-69.2,412440772,0.3794,0
2023-05-30,-52.4,-69.1,412440772,0.4547,0
2023-05-30,-52.4,-67.8,412440772,0.0558,0
2023-05-30,-52.4,-68.9,412440772,0.0838,0
2023-05-30,-52.4,-68,412440772,0.1161,0
2023-05-30,-52.4,-69,412440773,0.4233,0
2023-05-30,-52.4,-69.1,412440773,0.3277,0
2023-05-30,-52.4,-68,412440773,0.433,0
2023-05-30,-52.4,-68.2,412440773,0.1013,0
2023-05-30,-52.4,-68.9,412440773,0.1041,0
2023-05-30,-52.4,-68.1,412440773,0.4508,0
2023-05-30,-52.4,-69.2,412440773,0.605,0
2023-05-30,-52.4,-69.1,412440774,0.3413,0
2023-05-30,-52.4,-69,412440774,0.388,0
2023-05-30,-52.4,-68,412440774,0.3847,0
2023-05-30,-52.4,-67.9,412440774,0.1708,0
2023-05-30,-52.4,-68.1,412440774,0.3544,0
2023-05-30,-52.4,-69.3,412440774,0.3505,0
2023-05-30,-52.4,-69.2,412440774,0.4705,0
2023-05-30,-52.4,-69,412440775,0.2836,0
2023-05-30,-52.4,-69.2,412440775,0.6608,0
2023-05-30,-52.4,-67.9,412440775,0.3847,0
2023-05-30,-52.4,-69.3,412440775,0.3255,0
2023-05-30,-52.4,-68,412440775,0.4555,0
2023-05-30,-52.4,-69.1,412440775,0.4388,0
2023-05-30,-52.4,-67.9,412440776,0.4333,0
2023-05-30,-52.4,-68,412440776,0.3991,0
2023-05-30,-52.4,-69.2,412440776,0.5438,0
2023-05-30,-52.4,-69,412440776,0.15,0
2023-05-30,-52.4,-69.1,412440776,0.6227,0
2023-05-30,-52.4,-69.1,412440777,0.478,0
2023-05-30,-52.4,-69.2,412440777,0.5161,0
2023-05-30,-52.4,-68.9,412440777,0.0333,0
2023-05-30,-52.4,-69,412440777,0.3727,0
2023-05-30,-52.4,-69.3,412440777,0.0333,0
2023-05-30,-52.4,-68.1,412440777,0.1699,0
2023-05-30,-52.4,-68,412440777,0.3797,0
2023-05-30,-52.4,-67.9,412440777,0.3044,0
