date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2023-05-20,-63.5,-60.3,441699000,5.8747,4.4891
2023-05-20,-63.5,-60.4,441699000,0.1533,0
2023-05-20,-63.5,-60.1,441699000,1.6805,1.2147
2023-05-20,-63.5,-60.2,441699000,11.3377,9.2788
2023-05-20,-63.5,-60.2,725001619,5.2658,5.0163
2023-05-20,-63.5,-60.3,725001619,8.1841,7.4955
2023-05-20,-63.5,-60.4,725001619,0.5061,0.5061
2023-05-20,-63.4,-59.1,257400000,2.7169,2.0002
2023-05-20,-63.4,-59.2,257400000,2.5324,2.5324
2023-05-20,-63.4,-59,257400000,1.7819,1.0472
2023-05-20,-63.4,-59.1,412270039,0.3172,0.3172
2023-05-20,-63.4,-59.2,440863000,0.1647,0
2023-05-20,-63.4,-60.3,441699000,0.0666,0
2023-05-20,-63.4,-60.2,441699000,0.6499,0.5591
2023-05-20,-63.4,-60.1,441699000,4.2458,2.9899
2023-05-20,-63.4,-60.1,725001619,5.6786,4.9272
2023-05-20,-63.4,-60,725001619,3.0183,2.5563
2023-05-20,-63.4,-60.2,725001619,1.3352,1.2513
2023-05-20,-63.3,-58.3,257400000,0.1669,0
2023-05-20,-63.3,-58.1,257400000,0.4019,0
2023-05-20,-63.3,-59.1,257400000,0.915,0
2023-05-20,-63.3,-59,257400000,0.3183,0
2023-05-20,-63.3,-58.2,257400000,0.7783,0
2023-05-20,-63.3,-59.2,257400000,1.4502,1.3836
2023-05-20,-63.3,-59.2,412270039,4.2836,4.1008
2023-05-20,-63.3,-59.1,412270039,1.2344,1.2344
2023-05-20,-63.3,-59.3,412270039,1.9833,1.6319
2023-05-20,-63.3,-59.2,440863000,0.3358,0
2023-05-20,-63.3,-59.3,440863000,0.2669,0
2023-05-20,-63.2,-58.8,257400000,0.2194,0
2023-05-20,-63.2,-58.2,257400000,0.2608,0
2023-05-20,-63.2,-59.1,257400000,0.2997,0
2023-05-20,-63.2,-58.3,257400000,0.8094,0
2023-05-20,-63.2,-58.6,257400000,0.2152,0
2023-05-20,-63.2,-58.7,257400000,0.2377,0
2023-05-20,-63.2,-58.5,257400000,0.2669,0
2023-05-20,-63.2,-59.2,257400000,0.3516,0
2023-05-20,-63.2,-59,257400000,0.243,0
2023-05-20,-63.2,-58.9,257400000,0.2508,0
2023-05-20,-63.2,-58.4,257400000,0.4991,0
2023-05-20,-63.2,-59.3,412270039,0.6158,0
2023-05-20,-63.2,-59.3,440863000,0.55,0
2023-05-20,-63.1,-58.2,257400000,0.4819,0
2023-05-20,-63.1,-58.3,257400000,0.6338,0
2023-05-20,-63.1,-59.3,412270039,0.5983,0
2023-05-20,-63.1,-59.3,440863000,0.5941,0
2023-05-20,-63,-58.2,257400000,0.4011,0
2023-05-20,-63,-58.3,257400000,0.3166,0
2023-05-20,-63,-58.4,257400000,0.3472,0
2023-05-20,-63,-59.3,412270039,0.1855,0
2023-05-20,-63,-59.4,412270039,0.4336,0
2023-05-20,-63,-59.4,440863000,0.2438,0
2023-05-20,-63,-59.3,440863000,0.2722,0
2023-05-20,-62.9,-58.7,257400000,0.3502,0
2023-05-20,-62.9,-58.6,257400000,0.3327,0
2023-05-20,-62.9,-58.5,257400000,0.2861,0
2023-05-20,-62.9,-59.4,412270039,0.6008,0
2023-05-20,-62.9,-59.4,440863000,0.5377,0
