date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2023-06-27,-76.6,17.5,416601585,0.173,0
2023-06-27,-76.6,17.6,416601585,0.3511,0
2023-06-27,-76.5,17.4,416601585,0.6569,0
2023-06-27,-76.5,17.5,416601585,0.5933,0
2023-06-27,-76.5,17.3,416601585,0.2158,0
2023-06-27,-76.4,17.3,416601585,0.5169,0
2023-06-27,-76.4,17.1,416601585,0.0583,0
2023-06-27,-76.4,17.2,416601585,0.7994,0
2023-06-27,-76.3,17.1,416601585,0.6827,0
2023-06-27,-76.3,17,416601585,0.7655,0
2023-06-27,-76.3,16.9,416601585,0.265,0
2023-06-27,-76.2,16.9,416601585,0.6094,0
2023-06-27,-76.2,16.8,416601585,0.7752,0
2023-06-27,-76.1,16.6,416601585,0.4927,0
2023-06-27,-76.1,16.7,416601585,1.1244,0
2023-06-27,-76.1,16.5,416601585,0.2986,0
2023-06-27,-76,16.3,416601585,0.7155,0
2023-06-27,-76,16.5,416601585,0.5583,0
2023-06-27,-76,16.4,416601585,0.8247,0
2023-06-27,-75.9,16.1,416601585,1.0583,0
2023-06-27,-75.9,16.3,416601585,0.1522,0
2023-06-27,-75.9,16.2,416601585,1.0558,0
2023-06-27,-75.8,16,416601585,1.3819,0.7663
2023-06-27,-75.8,15.9,416601585,1.0991,1.0991
2023-06-27,-75.8,15.8,416601585,0.2852,0.2852
2023-06-27,-75.7,15.6,416601585,0.4411,0
2023-06-27,-75.7,15.7,416601585,1.7411,0.0591
2023-06-27,-75.7,15.8,416601585,1.1816,1.1816
2023-06-27,-75.6,15.5,416601585,1.5241,0
2023-06-27,-75.6,15.6,416601585,1.0669,0
2023-06-27,-75.6,15.4,416601585,0.6586,0.6419
2023-06-27,-75.5,15.3,416601585,0.8488,0.8488
2023-06-27,-75.5,15.4,416601585,0.9661,0.9661
2023-06-27,-60.5,-45.2,725001619,0.9938,0.9938
2023-06-27,-60.5,-45.1,725001619,1.6024,1.6024
2023-06-27,-60.5,-46.2,725001619,0.9008,0.9008
2023-06-27,-60.5,-45,725001619,2.1038,2.1038
2023-06-27,-60.5,-45.4,725001619,0.3844,0.3844
2023-06-27,-60.5,-44.8,725001619,0.8149,0.8149
2023-06-27,-60.5,-46.1,725001619,0.4675,0.4675
2023-06-27,-60.5,-44.9,725001619,2.0602,2.0602
2023-06-27,-60.4,-46.1,725001619,0.5822,0.5822
2023-06-27,-60.4,-45.9,725001619,1.4213,1.4213
2023-06-27,-60.4,-45.3,725001619,1.1225,1.1225
2023-06-27,-60.4,-45.2,725001619,0.8852,0.8852
2023-06-27,-60.4,-45.4,725001619,0.4602,0.4602
2023-06-27,-60.4,-45,725001619,0.5208,0.5208
2023-06-27,-60.4,-46,725001619,0.8866,0.8866
2023-06-27,-60.4,-45.6,725001619,1.0113,1.0113
2023-06-27,-60.4,-44.9,725001619,2.7188,2.7188
2023-06-27,-60.4,-44.8,725001619,0.5163,0.5163
2023-06-27,-60.4,-45.5,725001619,0.8338,0.8338
2023-06-27,-60.4,-45.7,725001619,0.8502,0.8502
2023-06-27,-60.4,-45.8,725001619,0.9341,0.9341
2023-06-27,-60.3,-44.8,725001619,1.7658,1.7658
2023-06-27,-60.3,-44.9,725001619,0.1288,0.1288
2023-06-27,-55.6,-34.8,665111132,8.2519,7.6127
2023-06-27,-55.5,-34.8,665111132,9.9916,7.398
2023-06-27,-55.4,-34.8,665111132,3.0216,1.5561
2023-06-27,-55.4,-34.6,665111132,0.0313,0
2023-06-27,-55.4,-34.7,665111132,0.7833,0
2023-06-27,-55.3,-34.7,665111132,0.2197,0
2023-06-27,-55.3,-34.5,665111132,0.6519,0
2023-06-27,-55.3,-34.6,665111132,1.0697,0
2023-06-27,-55.2,-36.8,665111129,2.7972,2.5166
2023-06-27,-55.2,-36.6,665111129,0.4583,0
2023-06-27,-55.2,-36.7,665111129,5.2174,3.9761
2023-06-27,-55.1,-36.7,665111129,1.1697,0.1666
2023-06-27,-55.1,-36.6,665111129,0.2144,0.1475
2023-06-27,-55.1,-36.8,665111129,9.7113,7.4552
2023-06-27,-55.1,-36.9,665111129,4.4444,3.3619
2023-06-27,-54.8,158.6,503718000,0.8541,0.5166
2023-06-27,-54.7,158.6,503718000,4.9824,2.3638
2023-06-27,-54.7,158.7,503718000,9.9172,7.0386
2023-06-27,-54.7,-62.9,701000627,2.1416,1.958
2023-06-27,-54.7,-63.2,701000627,0.6469,0.1636
2023-06-27,-54.7,-63.4,701000627,0.0333,0
2023-06-27,-54.7,-62.8,701000627,0.6599,0.6599
2023-06-27,-54.7,-63.3,701000627,0.3169,0
2023-06-27,-54.7,-63.1,701000627,3.6336,3.183
2023-06-27,-54.7,-63,701000627,3.9002,2.7191
2023-06-27,-54.6,-35.4,259539000,0.265,0
2023-06-27,-54.6,-35.3,259539000,0.6313,0
2023-06-27,-54.6,-35.2,259539000,0.7619,0
2023-06-27,-54.6,158.7,503718000,8.2619,6.9938
2023-06-27,-54.6,-63.4,701000627,0.9963,0.72
2023-06-27,-54.6,-63,701000627,0.0972,0
2023-06-27,-54.6,-62.9,701000627,0.5866,0
2023-06-27,-54.6,-63.3,701000627,0.6702,0.4697
2023-06-27,-54.5,-35.5,257400000,0.2316,0
2023-06-27,-54.5,-35.2,259539000,0.1733,0
2023-06-27,-54.5,-35.3,259539000,0.6733,0
2023-06-27,-54.5,-35.5,259539000,0.1841,0
2023-06-27,-54.5,-35.4,259539000,0.8016,0
2023-06-27,-54.5,-62.9,701000627,0.0836,0
2023-06-27,-54.5,-62.8,701000627,0.53,0
2023-06-27,-54.5,-73.7,725002300,4.428,4.1124
2023-06-27,-54.5,-73.8,725002300,1.6947,1.6449
2023-06-27,-54.5,-73.6,725002300,3.3277,3.3277
2023-06-27,-54.4,-35.6,257400000,0.6683,0
2023-06-27,-54.4,-35.7,257400000,0.1655,0
2023-06-27,-54.4,-35.5,257400000,1.0691,0
2023-06-27,-54.4,-35.3,259539000,0.7919,0
2023-06-27,-54.4,-35.6,259539000,0.5663,0.0999
2023-06-27,-54.4,-35.7,259539000,0.2969,0.2238
2023-06-27,-54.4,-35.4,259539000,0.7016,0
2023-06-27,-54.4,-35.2,259539000,0.4,0
2023-06-27,-54.4,-35.5,259539000,0.3658,0
